Geneid,CM_1,CM_10,CM_11,CM_12,CM_13,CM_14,CM_15,CM_16,CM_2,CM_3,CM_4,CM_5,CM_6,CM_7,CM_8,CM_9,SG_1,SG_2,SG_3,SG_4,SG_5,SG_6,SG_7,SG_8
USA300HOU_RS02380,4.597516577203079,4.567313282035904,4.4488510508033325,4.610812698050623,5.6154968342471046,5.591714834282488,4.566140930586894,4.529077331652407,4.548288461953686,4.4625815548800905,4.4642949233108045,4.738410855811119,4.591255815444281,5.653573435183128,5.67647668585621,4.573429970633242,4.382170131941581,4.499408303438623,6.629741632964143,7.057515714819879,6.071864038993223,6.370865907817211,4.129777871488597,4.283656101944732
USA300HOU_RS02390,10.648241850065997,10.350668824445409,11.801606512524042,11.750094455461726,6.655805547821113,6.601592100543023,10.379375687033084,10.31398139349762,10.642424683799014,10.248127073764786,10.280957808858908,11.0204249917386,11.387345689482546,6.721995720142673,6.577547819252716,10.507145623353011,7.520911574164777,7.19437064444769,3.984051861036957,4.3657962546968285,4.425518234756857,4.661872538257093,7.303313756408876,7.304176368085338
USA300HOU_RS02395,8.652700429082769,8.2572776184691,9.134643323753833,9.032619943057481,6.055807080750394,5.982656720845636,8.321110191029552,8.308408304386589,8.670336923446706,8.058013810414693,8.146183397714053,8.826646223813883,9.022815746082447,6.01169709240608,5.9092662380009475,8.202334047879388,5.972463088263831,5.830324313547878,4.79539878090902,4.601628007455587,4.723019705591568,4.963993230023715,5.8706021313581935,5.8729959639859874
USA300HOU_RS02400,8.497727505731218,8.054422590865427,8.92956759762,8.909194358918322,6.298929853864187,6.442303663336678,8.204661632084841,8.21741333015302,8.648186933212253,8.098800549131548,8.15591348559402,8.655195703208934,9.072807610359694,6.445352382431804,6.314975258177568,8.146237068176642,6.209074840632085,6.436889914519258,5.5189244508814905,4.5379717760660085,5.657556717492317,5.589821439273899,6.159397680626001,6.197950328780108
USA300HOU_RS02405,3.3253561957966826,2.2706666311040458,4.281211438836318,3.1990580348388566,3.1561018143328163,2.846019781862513,1.3656988556245124,3.284755706610415,3.788917521122932,2.531092987038209,2.6856568530489278,3.5944411240487497,3.21577012703735,2.8686776181496363,3.096261735783334,2.9567901937784122,2.7299943984667703,2.1406847251471683,4.0522130675059325,0.0,3.729457748935346,3.9982722234387515,2.397431490962646,3.0602071702723217
USA300HOU_RS02410,6.282593903875181,6.013924189884473,5.873919861188532,5.918011530465112,6.352698831195139,6.4302555340388325,6.0699685892159545,5.951547120139871,6.2155174954744,5.982381425935084,6.027277720151818,6.007763374017228,6.3126491589953355,6.300870874873778,6.506877270262855,6.0368461461117375,6.182398984890129,6.17421242737715,5.7139829152979695,5.145557888101177,5.805692270137337,5.84379855883488,5.9912927694236116,5.845856972336095
USA300HOU_RS02415,7.833111106664098,7.863641921680926,7.724861792266087,7.723510309684587,8.003801781818018,8.002317791165483,7.862419043129253,7.752559233624378,7.761532199952523,7.664762161647477,7.70381232252546,7.680040997317496,7.6628701470972125,8.02247316848892,7.9489927417206685,7.659979677414836,7.602969375282174,7.544367317513234,7.5246648893885295,7.86711283814475,7.620903203935584,7.661277800007419,7.527232231989095,7.524459787100923
USA300HOU_RS02420,10.398531247938658,10.516539356275485,10.504000904213736,10.548058051915802,10.610520054985203,10.637653736092279,10.51307834171542,10.320013297489355,10.331584697003,10.224747905825376,10.349487659029496,10.311381483972939,10.368682798213882,10.640584827803254,10.677307823268576,10.465606697345713,10.361030219534387,10.086533198324565,10.091567811236713,11.21645921689966,10.118469001225249,10.160668661518585,10.115063093055577,10.095581272774304
USA300HOU_RS02425,9.867305874673484,9.793452544901845,9.795491776425493,9.810035518649817,10.283023499685374,10.214524624198381,9.779886877417509,9.717252444841716,9.858212202160358,9.741884423830227,9.746212706857838,9.802244606914783,9.732172946448864,10.358755885183593,10.259138852924321,9.67684957044679,9.477982498566464,9.460643636176924,9.013272568784492,9.077976574971563,9.416084065613518,9.574525030043585,9.26890991347576,9.286214442338276
USA300HOU_RS02430,2.9951097613231816,3.8480674466083453,3.5534154892579,2.953313858188214,3.4309278164279733,3.6957961225459135,3.3127228582483634,3.5251199801070934,2.735903339794421,3.68030962787724,3.7147792167138367,3.317419223523033,3.4718218294019376,4.0769544403818765,4.179341061077125,2.7170197998533525,3.656559055693129,3.5284603684801734,3.4645115812843685,4.9727591564565925,3.2363157120930537,3.3829973777463898,2.103832314331301,2.257519997021753
USA300HOU_RS02450,5.121941746909986,4.632080072607506,4.673179832226072,4.9043468798160506,5.221878823311865,5.276181144978733,4.697427596841832,4.844180444878353,5.169114216671344,4.763626626599285,4.672915749299652,4.863589201494408,4.902095807870536,5.241982590062738,5.252986493185949,4.786955877514506,4.490371835080143,4.893489690735418,4.494457602124514,3.9412729073732087,4.4753290593209245,4.459484580926832,4.208744260045989,4.368539455255329
USA300HOU_RS02455,6.710930160509103,6.096601276001468,6.147328865579668,6.138024669880916,6.990741612720572,7.006539069596608,6.352049766400503,6.309382992363384,6.686995663453853,6.299944856841238,6.357792497167566,6.495200117697131,6.562934781172284,7.0096693526292295,7.0362138196314135,6.294193201197307,6.075243915057137,6.098709622172075,6.416641596307183,5.837788444182657,6.356972130698134,6.331530615478599,5.940489434043643,5.915731934790005
USA300HOU_RS02460,10.422180646820516,9.637154431843763,10.015149317433124,10.028119642816339,10.319854209366383,10.28872029411238,9.978398571989036,9.967164255635812,10.303615841136912,10.08135629208551,10.075440367041383,10.10457519584264,10.109210897488044,10.41600086026126,10.485593174436891,10.098982755289937,9.885593788056276,9.702737899299708,9.761636406872752,8.119568282168508,9.706291874135225,9.409670660835113,9.859840792099119,9.759269675014364
USA300HOU_RS02470,7.648590829220188,6.453291270414553,6.843248631154581,6.9095433297197095,8.098494376023217,8.094214925530746,6.848803434410382,7.196810026457924,7.682810738571128,7.13536170672771,6.920951367326508,7.160077577913053,7.484897417474728,8.002327080451016,8.183259033986394,7.137966003769221,7.256400012170726,7.3234564570856655,7.479241654266981,6.236983310288144,7.0797018823486075,6.960428254187124,7.353255877098066,7.421500765367906
USA300HOU_RS02475,7.905042250616143,7.445090214947281,7.3118688743171605,7.382900596243624,8.289808947419003,8.327825899269591,7.534211132536901,7.4604092867012035,7.8886680190768255,7.493940802036188,7.450775370210918,7.6093126948602245,7.670364836774777,8.258518673718473,8.28094588025026,7.493246359972327,7.0345105463952144,7.174994841865739,7.544310556155347,7.397391462723426,7.121175866858732,7.236752156154336,7.289310798356406,7.267575892823625
USA300HOU_RS02480,7.7659438768904385,7.175132591590414,7.128318803371055,7.33725394392983,8.252084243377084,8.244679119892051,7.273241962238363,7.490212248138826,7.779936576401461,7.518993633067737,7.497481913271224,7.610105393548494,7.595532345372673,8.260653535071354,8.279243923080902,7.3900079801831176,6.603758036725838,6.95624113662952,7.229551351394367,6.6456910824154285,6.695540788503642,6.8041211143904805,6.557823257565457,6.769777236539963
USA300HOU_RS02485,5.424358548995959,5.341884677735685,5.250423870066936,5.235625851575218,5.582633505321951,5.663372690736432,5.429518156779669,5.344345095010172,5.402760077917022,5.458819728598146,5.395656149719119,5.412192071358953,5.128903485188742,5.589099148866043,5.549554183442588,5.289365752597952,5.458582340242433,5.361785385343313,6.002422456587762,5.819871406542343,5.433458496498544,5.263700492996389,5.260514601370816,5.286576190152188
USA300HOU_RS02490,6.141949179345904,6.281433971148858,5.878069812675469,6.088444157509255,6.089761211509567,6.1247706488395535,6.125144639290802,6.14080194639037,6.234290874051495,6.0273760444291735,5.984687390446348,6.110121010423968,5.619516066771655,6.009231917830904,5.988469278566325,5.907310631538718,6.26375295365696,6.222622105457472,6.990115823400471,6.218272200875356,6.5579689984580325,6.555720981674894,6.430357056108737,6.272504881479436
USA300HOU_RS02495,6.074332905499687,6.079211630852293,6.0622857898768014,5.9910558857733465,6.47930293780809,6.407761062953195,6.1378448428668975,6.126209420908346,6.162297531242354,6.074726690566172,6.183872485607528,6.204440839720876,6.100828530415321,6.352540023470246,6.316164648314329,6.049066732851541,5.895965949044077,6.080228860099328,6.366648310894733,6.391645261242406,5.78419398529996,5.772507096102957,5.747940836963992,5.850879174847893
USA300HOU_RS02505,9.361732336743755,8.844452277317812,8.918391452675374,8.919340301486367,9.696757318164863,9.670075058729141,8.983036615469326,9.030727992127387,9.316214610945886,8.9151040624252,8.96057513453178,9.154094890221607,9.119136872550373,9.6251900014538,9.67115583778547,8.881765909314344,8.73453459791007,8.801473628217535,8.832036248928931,7.948728954608244,8.588949388389086,8.604862217707172,8.58585351272192,8.58662715617575
USA300HOU_RS02510,9.302784124646928,9.147300783620343,9.081738787552293,9.038012328247056,9.786482441309591,9.761796179902195,9.178604744647403,9.137606411896057,9.269489706463881,8.957864414691413,9.079588765715329,9.236897593738966,9.175842418807699,9.777468450522301,9.712148935128036,8.978304971720775,8.394092587279452,8.628434436055068,8.680258308569815,8.863666399331517,8.540931046748613,8.777184816045876,8.284478250346378,8.280462326653732
USA300HOU_RS02515,7.63017128150292,7.008321733521032,6.974359485547081,6.9207342762712685,8.268025675348001,8.241209777997247,6.988210566151799,7.101768877828046,7.565321131263068,7.02157987839555,7.084169338673352,7.425494282469798,7.155670671765482,8.200799153876584,8.337470941017825,6.780686260581909,6.600156127725634,6.5807415296814415,7.15750678331789,7.26323422710637,7.024117628924541,7.013536952563267,6.478565901415947,6.57694920299758
USA300HOU_RS02520,7.334852096788166,6.730467786632468,6.623815958482878,6.65285330548137,8.05146114602444,8.022968262095935,6.9829867874827345,6.973207352942841,7.320423859956932,6.571867372656318,6.7705966615241655,7.139032793942404,6.990381832491297,7.9598803494346795,8.017144873293324,6.660637218355577,6.431581005444351,6.615628126085472,6.907622027521764,7.004647274483339,6.8114597842264955,6.834075145752679,6.44228271013551,6.422946933356652
USA300HOU_RS02525,9.632777317492565,9.182331257536609,9.424696709360967,9.375122163658228,9.773990886953557,9.746016485169637,9.653339089367652,9.955673653718607,9.762655587920928,9.957447980894267,9.959154239502242,9.454893689083082,9.620117991079429,9.820295784527104,9.824002297659217,9.7837107949359,10.504245126904252,10.596137671048416,9.81192897543837,7.687968879346468,9.7834758655619,9.559208632881322,10.498416761655252,10.457396544988251
USA300HOU_RS02530,8.059574841520448,7.749344657552576,7.575111175775244,7.599910421839801,8.235363466948618,8.253029310512392,7.803685773434732,7.8017925149201055,7.942785228328129,7.720820882623707,7.720281700225716,7.810717316720738,7.8150637976123525,8.154879095219245,8.28928824214638,7.664320692078719,7.901990344086144,7.97558582584657,7.837938175110612,8.510867663715157,7.830233624089416,7.915137717717823,8.082205145552303,8.209510643873028
USA300HOU_RS02535,8.996523121877777,8.311082812435725,8.317636168551633,8.346428547463411,9.007868146305562,9.0249833482513,8.385048615706701,8.542178540721071,9.036628947995762,8.734453213440187,8.675995980957518,8.604496536819104,8.807358703639922,8.945112187592855,9.131705042273293,8.556128549744773,8.456996394261326,8.593615044793548,8.473828699944491,7.9653092562973615,8.462623901176139,8.385840412441505,8.608153714227402,8.617866001599701
USA300HOU_RS02540,9.969759367290957,10.253309490840843,9.82384594369223,9.939370406839704,9.694139107071623,9.70417802524044,10.156513653733588,10.124965717444717,9.893867567497372,9.95122652906667,10.031615266294674,9.674350807097891,9.88279215802007,9.676324885363133,9.87017673985652,10.118391029997726,8.879559071001411,8.562248083651456,9.059769507573627,9.780830620351477,9.876837524994656,10.055635263163543,8.615146405781633,8.756976847002807
USA300HOU_RS02545,10.30802689943575,10.708266550724144,10.336446045717606,10.42187972249671,10.07181437789883,10.054580310754886,10.5919501022696,10.507172819074674,10.265093249129787,10.4395429927999,10.528300055249458,10.080617531935404,10.229205986152417,10.14447442845224,10.179927812226428,10.516328100340678,9.171942341450613,8.908403231998811,9.285866437139985,9.572260110004814,9.871239937495623,9.943506088889231,8.771885889976177,8.981379247189262
USA300HOU_RS02550,0.6609079848678077,0.670122011968793,0.0,0.0,1.1525730267968373,0.6761872466465613,1.1496493414805566,0.644470697335223,0.0,0.798043727390291,0.0,0.0,0.6621113927703397,0.624099536570035,0.6631747950737283,0.6066019820302397,0.0,0.0,0.0,0.0,1.0377199556511232,1.192973439445893,0.0,1.9397027561031248
USA300HOU_RS02555,9.549318012745342,9.846388084159164,9.832353615609117,9.880661414044113,9.481422578256172,9.454697408310755,9.782620683010276,9.657333092824958,9.511998070734009,9.544309118081074,9.69703774836014,9.521696994175443,9.595177265592305,9.439908592668251,9.402939342127564,9.639333390700886,9.144227169396089,9.03511238178607,8.735484679844344,8.974071960720108,8.696257029509956,8.651021089970179,8.814805648605304,8.806092425356399
USA300HOU_RS02560,9.790020539802304,10.0663905989718,9.93958454919051,9.992820036651663,9.768472281591636,9.775509166343369,9.972160953800387,9.943550743660207,9.789532660908396,9.765782679907216,9.890445965538738,9.814757406214897,9.844015072021751,9.769563077404444,9.755093138840882,9.867889085602284,9.309174450781653,9.345399388493774,9.12599194757692,8.83708147542194,9.21017849765888,9.218818773714393,9.155209458216131,9.140877021398467
USA300HOU_RS02570,12.101287112601831,12.061356057675194,12.158059562076359,12.035043376725598,11.937035832397086,11.901185628846227,12.19757264112343,12.108312391539984,12.101640922985412,12.109097484123376,12.10510650986497,12.207167359905295,11.957486684161086,12.083520900986278,11.835747390504222,11.86048908809317,11.628726510376167,11.76546560371314,12.447354700801034,12.862673257548414,11.921943904047835,11.861992667810116,11.857036182432687,11.884582293256301
USA300HOU_RS02575,7.413354779577357,6.5210769483517455,6.562207204385933,6.696298464622169,7.791021110677653,7.7993419870402105,6.6988510103847725,6.714892121661492,7.407192907189668,6.632190343656774,6.5939173424627295,6.970269434076339,7.136124264657807,7.646538275853045,7.845115169997218,6.768231745040089,6.391679734733285,6.4460737769787455,6.7849032060984324,6.164065375628284,6.754540179112579,6.649765531000862,6.456385135131371,6.497449560515238
USA300HOU_RS02580,7.415306207227991,6.827786925327997,6.767663870250533,6.784009948419451,8.036855963951798,8.015525467319229,6.801999936747318,6.770409883134823,7.411119427789516,6.6568566273896375,6.699182676326224,7.078809266500659,7.061766928517903,7.829959180708543,7.957222879506313,6.7562004028803875,6.396209145763396,6.457352980729816,6.7416747042460345,6.6621850621254195,6.821232229353125,6.941091089433838,6.325693575411656,6.393716252113426
USA300HOU_RS02585,7.381639611621388,6.566513037018791,6.7277294440691495,6.663400385168731,8.049311149744833,8.018909646093546,6.617309308973644,6.730011725231277,7.365414930287456,6.7831476058795985,6.6880819820187725,7.150091206305563,7.0410553516964605,7.890718094066463,8.014158091765827,6.735919158867046,6.24905847818041,6.419760175362217,6.479855748343691,4.382790970970309,6.559177526941661,6.4972766104299975,6.13812732637096,6.1397154563140015
