Module	Section	Sample Name	Source
FastQC	all_sections	SRX9960964	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/fastqc/SRX9960964_trimmed_fastqc.zip
FastQC	all_sections	Vir_8	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/fastqc/Vir_8_val_2_fastqc.zip
FastQC	all_sections	SRX1357240	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/fastqc/SRX1357240_trimmed_fastqc.zip
FastQC	all_sections	SRX6878022	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/fastqc/SRX6878022_trimmed_fastqc.zip
FastQC	all_sections	SRX5014583	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/fastqc/SRX5014583_val_1_fastqc.zip
FastQC	all_sections	SRX8164294	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/fastqc/SRX8164294_val_2_fastqc.zip
FastQC	all_sections	SRX5299658	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/fastqc/SRX5299658_val_2_fastqc.zip
FastQC	all_sections	SRX6878014	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/fastqc/SRX6878014_trimmed_fastqc.zip
FastQC	all_sections	SRX9699055	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/fastqc/SRX9699055_val_1_fastqc.zip
FastQC	all_sections	ERX4294041	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/fastqc/ERX4294041_val_1_fastqc.zip
FastQC	all_sections	SRX8164292	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/fastqc/SRX8164292_val_1_fastqc.zip
FastQC	all_sections	SRX5014557	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/fastqc/SRX5014557_val_2_fastqc.zip
FastQC	all_sections	SRX6877997	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/fastqc/SRX6877997_trimmed_fastqc.zip
FastQC	all_sections	SRX6878023	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/fastqc/SRX6878023_trimmed_fastqc.zip
FastQC	all_sections	SRX9633798	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/fastqc/SRX9633798_val_2_fastqc.zip
FastQC	all_sections	SRX8387566	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/fastqc/SRX8387566_val_1_fastqc.zip
FastQC	all_sections	SRX6878006	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/fastqc/SRX6878006_trimmed_fastqc.zip
FastQC	all_sections	SRX9682674	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/fastqc/SRX9682674_val_2_fastqc.zip
FastQC	all_sections	SRX8387559	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/fastqc/SRX8387559_val_2_fastqc.zip
FastQC	all_sections	SRX8164280	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/fastqc/SRX8164280_val_2_fastqc.zip
FastQC	all_sections	SRX6878002	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/fastqc/SRX6878002_trimmed_fastqc.zip
FastQC	all_sections	SRX8164277	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/fastqc/SRX8164277_val_2_fastqc.zip
FastQC	all_sections	SRX8164288	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/fastqc/SRX8164288_val_2_fastqc.zip
FastQC	all_sections	SRX7125366	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/fastqc/SRX7125366_trimmed_fastqc.zip
FastQC	all_sections	SRX9633800	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/fastqc/SRX9633800_val_1_fastqc.zip
FastQC	all_sections	SRX6878024	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/fastqc/SRX6878024_trimmed_fastqc.zip
FastQC	all_sections	SRX6878004	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/fastqc/SRX6878004_trimmed_fastqc.zip
FastQC	all_sections	SRX8164304	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/fastqc/SRX8164304_val_1_fastqc.zip
FastQC	all_sections	SRX5505140	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/fastqc/SRX5505140_val_1_fastqc.zip
FastQC	all_sections	SRX5014577	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/fastqc/SRX5014577_val_2_fastqc.zip
FastQC	all_sections	Muc_9	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/fastqc/Muc_9_trimmed_fastqc.zip
FastQC	all_sections	Cody_3	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/fastqc/Cody_3_val_2_fastqc.zip
FastQC	all_sections	ERX5228513	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/fastqc/ERX5228513_trimmed_fastqc.zip
FastQC	all_sections	Metab_2	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/fastqc/Metab_2_val_2_fastqc.zip
FastQC	all_sections	SRX5806783	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/fastqc/SRX5806783_val_2_fastqc.zip
FastQC	all_sections	SRX6878021	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/fastqc/SRX6878021_trimmed_fastqc.zip
FastQC	all_sections	SRX8164271	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/fastqc/SRX8164271_val_2_fastqc.zip
FastQC	all_sections	SRX9633797	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/fastqc/SRX9633797_val_1_fastqc.zip
FastQC	all_sections	SRX973266	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/fastqc/SRX973266_trimmed_fastqc.zip
FastQC	all_sections	SRX4065829	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/fastqc/SRX4065829_val_1_fastqc.zip
FastQC	all_sections	SRX3489449	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/fastqc/SRX3489449_val_2_fastqc.zip
FastQC	all_sections	SRX2722011	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/fastqc/SRX2722011_val_2_fastqc.zip
FastQC	all_sections	SRX8387593	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/fastqc/SRX8387593_val_2_fastqc.zip
FastQC	all_sections	SRX502155	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/fastqc/SRX502155_trimmed_fastqc.zip
FastQC	all_sections	SRX8164272	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/fastqc/SRX8164272_val_1_fastqc.zip
FastQC	all_sections	Metab_11	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/fastqc/Metab_11_val_2_fastqc.zip
FastQC	all_sections	Vir_18	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/fastqc/Vir_18_val_2_fastqc.zip
FastQC	all_sections	Metab_18	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/fastqc/Metab_18_val_1_fastqc.zip
FastQC	all_sections	CM_11	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/fastqc/CM_11_val_2_fastqc.zip
FastQC	all_sections	SRX8164278	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/fastqc/SRX8164278_val_1_fastqc.zip
FastQC	all_sections	Metab_16	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/fastqc/Metab_16_val_1_fastqc.zip
FastQC	all_sections	SRX6878018	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/fastqc/SRX6878018_trimmed_fastqc.zip
FastQC	all_sections	SRX2722010	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/fastqc/SRX2722010_val_1_fastqc.zip
FastQC	all_sections	SRX8387590	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/fastqc/SRX8387590_val_1_fastqc.zip
FastQC	all_sections	Metab_4	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/fastqc/Metab_4_val_1_fastqc.zip
FastQC	all_sections	CM_2	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/fastqc/CM_2_val_2_fastqc.zip
FastQC	all_sections	SRX5797727	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/fastqc/SRX5797727_val_2_fastqc.zip
FastQC	all_sections	Muc_24	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/fastqc/Muc_24_trimmed_fastqc.zip
FastQC	all_sections	SRX9633795	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/fastqc/SRX9633795_val_1_fastqc.zip
FastQC	all_sections	Vir_4	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/fastqc/Vir_4_val_2_fastqc.zip
FastQC	all_sections	SRX8164270	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/fastqc/SRX8164270_val_2_fastqc.zip
FastQC	all_sections	Muc_3	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/fastqc/Muc_3_trimmed_fastqc.zip
FastQC	all_sections	SRX5014574	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/fastqc/SRX5014574_val_1_fastqc.zip
FastQC	all_sections	CM_10	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/fastqc/CM_10_val_2_fastqc.zip
FastQC	all_sections	SRX8164291	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/fastqc/SRX8164291_val_1_fastqc.zip
FastQC	all_sections	Vir_1	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/fastqc/Vir_1_val_1_fastqc.zip
FastQC	all_sections	SRX8387564	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/fastqc/SRX8387564_val_2_fastqc.zip
FastQC	all_sections	SRX6878013	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/fastqc/SRX6878013_trimmed_fastqc.zip
FastQC	all_sections	SRX2722006	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/fastqc/SRX2722006_val_2_fastqc.zip
FastQC	all_sections	SRX5233212	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/fastqc/SRX5233212_trimmed_fastqc.zip
FastQC	all_sections	Vir_3	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/fastqc/Vir_3_val_1_fastqc.zip
FastQC	all_sections	SRX9960962	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/fastqc/SRX9960962_trimmed_fastqc.zip
FastQC	all_sections	Mia_5	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/fastqc/Mia_5_val_1_fastqc.zip
FastQC	all_sections	SRX8164274	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/fastqc/SRX8164274_val_1_fastqc.zip
FastQC	all_sections	SRX3489448	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/fastqc/SRX3489448_val_1_fastqc.zip
FastQC	all_sections	Muc_20	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/fastqc/Muc_20_trimmed_fastqc.zip
FastQC	all_sections	SRX502158	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/fastqc/SRX502158_trimmed_fastqc.zip
FastQC	all_sections	SRX3489453	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/fastqc/SRX3489453_val_1_fastqc.zip
FastQC	all_sections	SRX9960952	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/fastqc/SRX9960952_trimmed_fastqc.zip
FastQC	all_sections	SRX8164264	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/fastqc/SRX8164264_val_2_fastqc.zip
FastQC	all_sections	SRX5505143	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/fastqc/SRX5505143_val_2_fastqc.zip
FastQC	all_sections	SRX8164267	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/fastqc/SRX8164267_val_1_fastqc.zip
FastQC	all_sections	SRX5505144	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/fastqc/SRX5505144_val_2_fastqc.zip
FastQC	all_sections	SRX8164273	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/fastqc/SRX8164273_val_1_fastqc.zip
FastQC	all_sections	SRX8164263	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/fastqc/SRX8164263_val_2_fastqc.zip
FastQC	all_sections	ERX4294048	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/fastqc/ERX4294048_val_1_fastqc.zip
FastQC	all_sections	SRX9682649	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/fastqc/SRX9682649_val_2_fastqc.zip
FastQC	all_sections	Vir_5	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/fastqc/Vir_5_val_2_fastqc.zip
FastQC	all_sections	SRX9960953	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/fastqc/SRX9960953_trimmed_fastqc.zip
FastQC	all_sections	SRX4065827	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/fastqc/SRX4065827_val_2_fastqc.zip
FastQC	all_sections	ERX5228514	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/fastqc/ERX5228514_trimmed_fastqc.zip
FastQC	all_sections	SRX6878010	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/fastqc/SRX6878010_trimmed_fastqc.zip
FastQC	all_sections	SRX8164286	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/fastqc/SRX8164286_val_2_fastqc.zip
FastQC	all_sections	Mia_6	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/fastqc/Mia_6_val_2_fastqc.zip
FastQC	all_sections	Metab_12	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/fastqc/Metab_12_val_1_fastqc.zip
FastQC	all_sections	SRX8164290	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/fastqc/SRX8164290_val_1_fastqc.zip
FastQC	all_sections	Muc_17	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/fastqc/Muc_17_trimmed_fastqc.zip
FastQC	all_sections	SRX7125365	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/fastqc/SRX7125365_trimmed_fastqc.zip
FastQC	all_sections	Vir_7	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/fastqc/Vir_7_val_1_fastqc.zip
FastQC	all_sections	Metab_10	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/fastqc/Metab_10_val_1_fastqc.zip
FastQC	all_sections	CM_4	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/fastqc/CM_4_val_2_fastqc.zip
FastQC	all_sections	SRX8420205	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/fastqc/SRX8420205_val_1_fastqc.zip
FastQC	all_sections	SRX8420207	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/fastqc/SRX8420207_val_1_fastqc.zip
FastQC	all_sections	SRX5233214	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/fastqc/SRX5233214_trimmed_fastqc.zip
FastQC	all_sections	Vir_19	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/fastqc/Vir_19_val_1_fastqc.zip
FastQC	all_sections	SRX5299663	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/fastqc/SRX5299663_val_2_fastqc.zip
FastQC	all_sections	SRX5797725	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/fastqc/SRX5797725_val_2_fastqc.zip
FastQC	all_sections	SRX6878009	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/fastqc/SRX6878009_trimmed_fastqc.zip
FastQC	all_sections	SRX502154	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/fastqc/SRX502154_trimmed_fastqc.zip
FastQC	all_sections	SRX5505133	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/fastqc/SRX5505133_val_1_fastqc.zip
FastQC	all_sections	SRX5233216	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/fastqc/SRX5233216_trimmed_fastqc.zip
FastQC	all_sections	SRX1357231	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/fastqc/SRX1357231_trimmed_fastqc.zip
FastQC	all_sections	SRX9699053	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/fastqc/SRX9699053_val_1_fastqc.zip
FastQC	all_sections	SRX8387563	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/fastqc/SRX8387563_val_1_fastqc.zip
FastQC	all_sections	Vir_17	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/fastqc/Vir_17_val_2_fastqc.zip
FastQC	all_sections	Metab_17	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/fastqc/Metab_17_val_2_fastqc.zip
FastQC	all_sections	SRX5014588	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/fastqc/SRX5014588_val_2_fastqc.zip
FastQC	all_sections	SRX1357236	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/fastqc/SRX1357236_trimmed_fastqc.zip
FastQC	all_sections	ERX4294042	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/fastqc/ERX4294042_val_2_fastqc.zip
FastQC	all_sections	SRX5505138	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/fastqc/SRX5505138_val_1_fastqc.zip
FastQC	all_sections	SRX5797724	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/fastqc/SRX5797724_val_1_fastqc.zip
FastQC	all_sections	SRX5299662	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/fastqc/SRX5299662_val_1_fastqc.zip
FastQC	all_sections	ERX4294049	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/fastqc/ERX4294049_val_1_fastqc.zip
FastQC	all_sections	SRX9960958	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/fastqc/SRX9960958_trimmed_fastqc.zip
FastQC	all_sections	SRX6877996	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/fastqc/SRX6877996_trimmed_fastqc.zip
FastQC	all_sections	SRX9960951	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/fastqc/SRX9960951_trimmed_fastqc.zip
FastQC	all_sections	SRX5505132	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/fastqc/SRX5505132_val_2_fastqc.zip
FastQC	all_sections	SRX7125364	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/fastqc/SRX7125364_trimmed_fastqc.zip
FastQC	all_sections	SRX6878026	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/fastqc/SRX6878026_trimmed_fastqc.zip
FastQC	all_sections	ERX4294052	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/fastqc/ERX4294052_val_2_fastqc.zip
FastQC	all_sections	CM_9	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/fastqc/CM_9_val_1_fastqc.zip
FastQC	all_sections	SRX8164293	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/fastqc/SRX8164293_val_1_fastqc.zip
FastQC	all_sections	SRX5014562	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/fastqc/SRX5014562_val_2_fastqc.zip
FastQC	all_sections	SRX6878016	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/fastqc/SRX6878016_trimmed_fastqc.zip
FastQC	all_sections	SRX8164299	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/fastqc/SRX8164299_val_1_fastqc.zip
FastQC	all_sections	SRX8387568	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/fastqc/SRX8387568_val_2_fastqc.zip
FastQC	all_sections	Mia_1	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/fastqc/Mia_1_val_2_fastqc.zip
FastQC	all_sections	SRX8164284	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/fastqc/SRX8164284_val_2_fastqc.zip
FastQC	all_sections	SRX7125368	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/fastqc/SRX7125368_trimmed_fastqc.zip
FastQC	all_sections	SRX8049168	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/fastqc/SRX8049168_trimmed_fastqc.zip
FastQC	all_sections	SRX2722002	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/fastqc/SRX2722002_val_2_fastqc.zip
FastQC	all_sections	Muc_2	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/fastqc/Muc_2_trimmed_fastqc.zip
FastQC	all_sections	SRX8387574	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/fastqc/SRX8387574_val_1_fastqc.zip
FastQC	all_sections	SRX7125367	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/fastqc/SRX7125367_trimmed_fastqc.zip
FastQC	all_sections	SRX6878005	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/fastqc/SRX6878005_trimmed_fastqc.zip
FastQC	all_sections	SRX2629500	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/fastqc/SRX2629500_val_2_fastqc.zip
FastQC	all_sections	Muc_19	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/fastqc/Muc_19_trimmed_fastqc.zip
FastQC	all_sections	Metab_9	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/fastqc/Metab_9_val_2_fastqc.zip
FastQC	all_sections	SRX6878008	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/fastqc/SRX6878008_trimmed_fastqc.zip
FastQC	all_sections	SRX8387591	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/fastqc/SRX8387591_val_2_fastqc.zip
FastQC	all_sections	SRX4913543	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/fastqc/SRX4913543_trimmed_fastqc.zip
FastQC	all_sections	SRX8049163	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/fastqc/SRX8049163_trimmed_fastqc.zip
FastQC	all_sections	SRX8387571	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/fastqc/SRX8387571_val_2_fastqc.zip
FastQC	all_sections	SRX4913542	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/fastqc/SRX4913542_trimmed_fastqc.zip
FastQC	all_sections	SRX1357232	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/fastqc/SRX1357232_trimmed_fastqc.zip
FastQC	all_sections	SRX1357235	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/fastqc/SRX1357235_trimmed_fastqc.zip
FastQC	all_sections	SRX2722013	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/fastqc/SRX2722013_val_2_fastqc.zip
FastQC	all_sections	SRX2722009	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/fastqc/SRX2722009_val_1_fastqc.zip
FastQC	all_sections	SRX5505134	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/fastqc/SRX5505134_val_2_fastqc.zip
FastQC	all_sections	SRX9960959	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/fastqc/SRX9960959_trimmed_fastqc.zip
FastQC	all_sections	SRX5299661	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/fastqc/SRX5299661_val_1_fastqc.zip
FastQC	all_sections	Metab_13	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/fastqc/Metab_13_val_2_fastqc.zip
FastQC	all_sections	SRX973265	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/fastqc/SRX973265_trimmed_fastqc.zip
FastQC	all_sections	Mia_4	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/fastqc/Mia_4_val_1_fastqc.zip
